,Simulation Number,ExitSlit.openingHeight,SU.photonEnergy,SU.numberRays,SU.electronSigmaX,SU.electronSigmaY,SU.electronSigmaYs,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,PhotonFlux3,PhotonFlux5,PhotonFlux7,PhotonFlux9,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,FluxPerMilPerBwAbs3,FluxPerMilPerBwAbs5,FluxPerMilPerBwAbs7,FluxPerMilPerBwAbs9,AXUVCurrentAmp1,AXUVCurrentAmp3,AXUVCurrentAmp5,AXUVCurrentAmp7,AXUVCurrentAmp9,GaAsPCurrentAmp1,GaAsPCurrentAmp3,GaAsPCurrentAmp5,GaAsPCurrentAmp7,GaAsPCurrentAmp9
627,627,0.02,6770,100000.0,17.15,2.43,0.81,2.401562975547088,,0.677,10037.0,2.915253784046754,6770.0,0.2429770948801888,0.0143670448247787,0.0063206928884372,0.0001267261595229,2.755913830846387e-05,17736404022140.453,357410113924.1321,140277688974.4295,1251628862668.3955,2528024820794.2065,2.78627086365415,8.122686678646978,49418425752888.22,995841386802.1198,390851637610.192,3487377032161.532,7043761900773.402,0.0033965112117756,6.844383211106185e-05,2.6863097095040948e-05,0.0002396862103348,0.0004841153052645,0.0004714263810992,9.499814977444085e-06,3.728523728915527e-06,3.3267784409431925e-05,6.719386810925295e-05
628,628,0.02,6780,100000.0,17.15,2.43,0.81,2.400099184545418,,0.6779999999999999,9822.0,2.774567126563672,6780.0,0.2204537536426869,0.0150851201544212,0.0063285843905129,7.70402952690062e-05,-3.863080309327975e-05,16880466398013.38,340161929716.7062,129899558565.8766,1176645017542.377,2386651871694.7944,3.075474963782687,8.533111733081041,51915451784065.055,1046159498475.7356,399502840175.77625,3618742292711.22,7340088078662.429,0.00322967304996,6.508184022437537e-05,2.485317014411936e-05,0.0002251228498623,0.0004566286883256,0.0004475986359758,9.019656931401206e-06,3.444387368040977e-06,3.1199653638822725e-05,6.328392220523195e-05
629,629,0.02,6790,100000.0,17.15,2.43,0.81,2.398638813910296,,0.679,9722.0,2.6495318086135,6790.0,0.2486123266371578,0.0161911854864525,0.0059725123874324,0.000211082359475,-1.9773994824079663e-05,16119751523604.53,324832599736.015,120599779817.93414,1109695131229.3062,2260597442911.045,2.731159830988509,7.236294846611524,44025617846784.51,887169748194.5729,329377274264.8005,3030754767057.004,6174052930113.986,0.0030811367052535,6.208865221303201e-05,2.3051497270191475e-05,0.0002121076367377,0.0004320916328614,0.0004264033309598,8.5925457553702e-06,3.1901327853648857e-06,2.9353907820053595e-05,5.979783734290141e-05
630,630,0.02,6800,100000.0,17.15,2.43,0.81,2.3971818508585567,,0.68,9882.0,2.57884802142101,6800.0,0.2436168883177742,0.0163024323261791,0.0064728553281923,6.837694456067811e-05,-2.5927720187494013e-06,15689711362325.426,316166767426.2158,114028485906.24768,1067332969628.5367,2182282701422.8564,2.791267898935672,7.198255698426237,43794187669225.234,882506148627.0566,318284052274.3478,2979212255599.8174,6091335650884.239,0.0029960050584422,6.037314598373031e-05,2.177413673791067e-05,0.0002038109498768,0.000416714486419,0.0004140355449675,8.343319824624507e-06,3.0090959109278804e-06,2.8165832852927244e-05,5.758822368946648e-05
631,631,0.02,6810,100000.0,17.15,2.43,0.81,2.395728282673427,,0.6809999999999999,9747.0,2.417903253104648,6810.0,0.2430460750292695,0.0156098290159957,0.0068108159790162,0.0001433620635926,-9.741843658433209e-07,14710523391888.676,296434938830.6298,103767384829.19775,989945535205.3716,2029204318281.1484,2.8019378626788707,6.774814673168325,41217972471556.086,830592278930.4366,290749764464.0982,2773765877081.8296,5685704410503.416,0.0028064154482451,5.6552684739456417e-05,1.979633110601845e-05,0.0001888578923339,0.0003871235709811,0.0003872826125742,7.804215697172881e-06,2.731874510923635e-06,2.606220614773797e-05,5.342267769100235e-05
632,632,0.02,6820,100000.0,17.15,2.43,0.81,2.394278096703791,,0.682,9691.0,2.26809472626162,6820.0,0.2474625960257981,0.0149501524429036,0.0066485304732764,9.113015506763518e-05,4.086691412183979e-05,13799088314575.691,278068413439.6745,94388363663.41151,918502442257.1917,1887641773296.4185,2.755972057809097,6.250805690041195,38029901818210.63,766348777599.0504,260131692838.68564,2531367065890.233,5202287982358.143,0.0026300683703878,5.299907662878914e-05,1.7990163128500856e-05,0.0001750640452784,0.0003597793426197,0.0003624347853896,7.30350175686569e-06,2.4791222106676208e-06,2.412458185282577e-05,4.957914794085141e-05
633,633,0.02,6830,100000.0,17.15,2.43,0.81,2.4294642941085653,,0.6829999999999999,9816.0,2.4315507252471726,6830.0,0.2231380273760805,0.0154464324232259,0.0054192826795576,-6.310100954926994e-05,2.751576813930837e-06,14793554612403.8,298108118915.3034,98028317567.62962,973860174623.0776,2006701089758.2664,3.060885712899399,7.442698875099243,45281379956103.79,912474882087.1672,300053476702.32263,2980874694865.492,6142282695700.731,0.0028166223423238,5.6758366069840566e-05,1.8664124794584656e-05,0.0001854183391355,0.0003820663303625,0.0003876321500791,7.811259303040396e-06,2.5686137309769084e-06,2.551783687262249e-05,5.258113268712753e-05
634,634,0.02,6840,100000.0,17.15,2.43,0.81,2.427989451307532,,0.684,9888.0,2.7257410940915885,6840.0,0.2005359353588574,0.0144023425098609,0.0064081342739003,0.0001277459167294,2.24029971871173e-05,16583408816453.225,334175858135.6288,106343648855.8671,1079538766527.6774,2230456848670.6406,3.410859997615828,9.2971212616946,56563685756149.94,1139827066683.758,362723297882.98126,3682155594624.787,7607776041538.947,0.0031543919892534,6.356483528640266e-05,2.0228021739783286e-05,0.0002053430916956,0.0004242635090103,0.0004335021714165,8.735596024928538e-06,2.779899066929828e-06,2.821991573612718e-05,5.830573785229557e-05
635,635,0.02,6850,100000.0,17.15,2.43,0.81,2.4265180202523147,,0.685,9841.0,2.8977240887701985,6850.0,0.2252770317436443,0.015975314417372,0.0065664194251982,3.202104624603202e-05,1.1284728147443984e-05,17629753356077.887,355260973283.2264,109435320776.26582,1134739170762.467,2350956010035.957,3.0407005751900216,8.811111303465523,53606801170284.25,1080242245804.8734,332760042830.49603,3450402049228.081,7148553291962.774,0.0033501973646209,6.751055175912759e-05,2.079608919399324e-05,0.0002156354716165,0.0004467542154494,0.0004597702774067,9.264930310661616e-06,2.853988185492802e-06,2.959311640885096e-05,6.131110714221152e-05
636,636,0.02,6860,100000.0,17.15,2.43,0.81,2.425049988309812,,0.686,9773.0,2.9866864515631257,6860.0,0.2026533827374805,0.0155674481188584,0.0062789688099641,0.000157633179144,-1.2466587197429526e-05,18171000371310.05,366167758961.6392,109995439754.70589,1156266038137.6272,2402277544106.429,3.385090299176757,10.11020333386899,61510477083258.92,1239510928732.338,372344496067.3364,3914064948967.225,8131926410484.838,0.0034497038612356,6.951572869616857e-05,2.088226765100023e-05,0.0002195132538039,0.0004560643855771,0.0004727734525472,9.52696010557174e-06,2.8618635603242337e-06,3.008375299890535e-05,6.250250538199472e-05
637,637,0.02,6870,100000.0,17.15,2.43,0.81,2.4235853429114327,,0.687,9671.0,3.0046504927059408,6870.0,0.2260711773833463,0.0140255351802109,0.0063000526928926,-1.1105490256387036e-05,2.1246633864495915e-05,18280293597622.94,368370150405.7484,107840561333.65582,1149830080050.0093,2396824299377.692,3.0388659357272325,9.13073003105013,55551361508908.98,1119427501806.7458,327713008326.55005,3494179462138.49,7283627717302.159,0.0034668597266077,6.986144025018281e-05,2.045197452578342e-05,0.0002180654033634,0.0004545579966148,0.0004744979266388,9.56171035600396e-06,2.799195892950414e-06,2.98459095340627e-05,6.221388920801109e-05
638,638,0.02,6880,100000.0,17.15,2.43,0.81,2.4221240715532475,,0.688,9674.0,3.0090741560456387,6880.0,0.2476814427600402,0.0165748161022693,0.006224156660507,-3.773447172248541e-05,1.3511970414750004e-05,18307207165381.664,368912491531.1953,105178716723.12184,1138112669894.257,2381658458646.217,2.7777615970468608,8.358490633329767,50853057013178.31,1024750951646.2296,292161400140.15826,3161405667544.7383,6615679403709.279,0.0034685420835299,6.98953417884234e-05,1.992749641986228e-05,0.0002156304703205,0.0004512366369038,0.0004740810117355,9.553309013605568e-06,2.7236941160218205e-06,2.947241494228477e-05,6.16751119645697e-05
639,639,0.02,6890,100000.0,17.15,2.43,0.81,2.4206661617950345,,0.6890000000000001,9683.0,2.9800129908194544,6890.0,0.2241951563901238,0.0162009613401845,0.0064614972393618,5.226864308533684e-05,1.963397746612768e-05,18130399036145.56,365349592674.4651,101369542998.9794,1113840197930.578,2340142706818.9946,3.0732153677801377,9.1582217195708,55718620941868.73,1122797982819.3796,311530437369.3129,3423070813531.523,7191762529394.744,0.0034316302918677,6.915152429043204e-05,1.918671473995556e-05,0.0002108220429069,0.0004429303836062,0.0004684149562958,9.439131104845009e-06,2.61897214501114e-06,2.8777050444069263e-05,6.045966454215564e-05
640,640,0.02,6900,100000.0,17.15,2.43,0.81,2.4192116012605243,,0.69,9545.0,2.879007003998429,6900.0,0.2067768030992738,0.0144836300381505,0.0063857816015462,5.153911633463882e-05,9.95814346743008e-06,17515878612326.443,352966258690.2074,95234980936.11806,1063256550778.3552,2242938245627.162,3.3369313658879327,9.607048774253403,58449284742557.7,1177824179723.4673,317792595015.4717,3548014134278.11,7484530983582.931,0.0033121895671105,6.674464841021531e-05,1.8008591933184432e-05,0.0002010579847345,0.0004241315449406,0.0004514925342456,9.098123717704563e-06,2.454794523491592e-06,2.740669796183463e-05,5.781439202039314e-05
641,641,0.02,6910,100000.0,17.15,2.43,0.81,2.41776037763586,,0.6910000000000001,9877.0,2.896412703068717,6910.0,0.2518568265913927,0.01728533848864,0.0057272393305916,9.531755307874388e-06,-3.769378625503642e-05,17621774885470.074,355100197396.22473,93095736094.83649,1056776528099.2607,2238503763416.1587,2.74362227679881,7.94666241494239,48347494132509.49,974260812071.9368,255419535424.7765,2899395624091.236,6141608792006.546,0.0033286545239613,6.707643731717026e-05,1.758526284257006e-05,0.0001996191640136,0.0004228408164005,0.0004531696794049,9.13192023258545e-06,2.394092828575012e-06,2.717655193951645e-05,5.756639381714976e-05
642,642,0.02,6920,100000.0,17.15,2.43,0.81,2.4163124786705823,,0.6920000000000001,9681.0,2.738644727106104,6920.0,0.2271777816904432,0.0156102842651583,0.0062231932017388,2.136871701042279e-05,-5.078967403726884e-06,16661914519713.535,335757843543.2084,85457676376.79048,987008699189.14,2099557664141.268,3.046072528971748,8.342110469851233,50753400098574.9,1022742743603.7612,260310280401.0994,3006500084456.1787,6395404923732.809,0.0031441383012499,6.335821100151964e-05,1.6126043205550585e-05,0.0001862506167052,0.0003961909455062,0.0004274949396601,8.614542998412045e-06,2.1925886225722817e-06,2.532369397314584e-05,5.386837604305421e-05
643,643,0.02,6930,100000.0,17.15,2.43,0.81,2.414867892176176,,0.693,9608.0,2.6020536156682974,6930.0,0.2261333479500535,0.0161356378115815,0.00668142080674,4.62059418691112e-05,-5.421073465004038e-05,15830894197725.92,319011773280.9332,78756350642.54782,926184865013.604,1978675398765.681,3.064563481159196,7.974158486595311,48514780232445.86,977631830456.5852,241353836088.52063,2838352314123.05,6063776368125.417,0.0029844333068119,6.013996111359967e-05,1.4847113059118352e-05,0.0001746039689791,0.0003730190278382,0.0004052190234267,8.165656191999316e-06,2.015904540668019e-06,2.370729801020296e-05,5.0647607314665176e-05
644,644,0.02,6940,100000.0,17.15,2.43,0.81,2.413426606025882,,0.6940000000000001,9576.0,2.465626013378704,6940.0,0.2274971124206786,0.0170322118051387,0.0062622064907584,-4.923643836189476e-05,-4.5513348699112085e-06,15000868665396.035,302285749240.2291,72315893339.05261,866635969110.5243,1859613666765.3784,3.050588170616789,7.52160954957811,45761472499633.22,922149330778.276,220606008767.69937,2643749435599.583,5672915453751.775,0.0028250325463544,5.692784191043083e-05,1.3618861471188698e-05,0.0001632088696454,0.0003502109944057,0.0003830729524122,7.71938592467764e-06,1.846710572943148e-06,2.2131038325775085e-05,4.748842974122056e-05
645,645,0.02,6950,100000.0,17.15,2.43,0.81,2.41198860815461,,0.695,9720.0,2.36231128315306,6950.0,0.2218628381597227,0.0148116330339009,0.0059472078502734,-6.398381884677161e-05,9.882604670163272e-07,14372301846703.22,289619363314.5652,67071351474.17631,819794262014.7344,1767015638911.6704,3.1325660744484747,7.4000961828921215,45022185176715.664,907251792022.574,210105440195.4144,2568059693214.881,5535293243474.595,0.0027038364548406,5.448559325500642e-05,1.2618018124417864e-05,0.0001542264861082,0.0003324256164198,0.000366179826053,7.378968881344767e-06,1.7088547177701592e-06,2.088685051745469e-05,4.5020309633844944e-05
646,646,0.02,6960,100000.0,17.15,2.43,0.81,2.4482712325799225,,0.6960000000000001,9693.0,2.51245687266208,6960.0,0.2307289208583824,0.0165923418995798,0.0065236070254441,5.671247535706411e-05,-1.495429885737474e-05,15285787613276.094,308027212588.371,68979222571.31035,860702330541.8762,1863715711406.9504,3.016526915701188,7.578893780923596,46109989763139.17,929172377541.2328,208077681510.50052,2596331746486.3105,5621948606674.254,0.0028726675610024,5.788774539429628e-05,1.2963308144597544e-05,0.000161752323608,0.0003502492513005,0.0003885627759842,7.83001254695358e-06,1.7534430600267503e-06,2.1878943716382248e-05,4.737541622263107e-05
647,647,0.02,6970,100000.0,17.15,2.43,0.81,2.4468081351465014,,0.6970000000000001,9543.0,2.7385683356066406,6970.0,0.2294082843891374,0.0164179666956244,0.006485631114608,0.0001195259221254,1.0720351316951917e-05,16661449753830.8,335748477945.37415,72620036229.71497,925957498753.6432,2014428928941.484,3.038251220333887,8.320458587624616,50621670047108.16,1020088222842.778,220637913695.6226,2813291500565.5703,6120341151632.349,0.0031280669233648,6.303435318943566e-05,1.363388760641896e-05,0.00017384183652,0.000378194490587,0.0004225668002944,8.515234996072047e-06,1.8417854868724024e-06,2.348408471279861e-05,5.108983908964521e-05
648,648,0.02,6980,100000.0,17.15,2.43,0.81,2.445348356539299,,0.698,9524.0,2.910638320478224,6980.0,0.2535668442869792,0.0150133648405811,0.0067141754033764,6.908789839487872e-05,-1.579968233254566e-07,17708323541789.51,356844258090.6302,74454560730.95935,971417150440.9076,2122916656606.933,2.7527258225055045,8.01218926475446,48746159486766.125,982294403858.8966,204952991927.4161,2674045074443.401,5843807499668.957,0.0033210622970408,6.692344471025725e-05,1.396339037418207e-05,0.0001821819476821,0.0003981369806904,0.0004480964483359,9.029688455948537e-06,1.8840193509693904e-06,2.4581015472074387e-05,5.371888601955852e-05
649,649,0.02,6990,100000.0,17.15,2.43,0.81,2.4438918847014435,,0.6990000000000001,9583.0,3.0348332726947245,6990.0,0.249242187260279,0.0158084345434911,0.0062799558391548,0.0001415201262119,3.4763229752773554e-05,18463925631074.703,372070559232.3732,74786724975.39949,1001507998738.8872,2194645409248.2896,2.8045011467903995,8.511193393590016,51782100606601.664,1043472310054.136,209739455958.2061,2808730330982.968,6154885567035.114,0.0034590459131364,6.970398240475517e-05,1.401060210877588e-05,0.0001876232724952,0.0004111465451782,0.0004661412701308,9.393313563123928e-06,1.8880697239318584e-06,2.5284125375412293e-05,5.540613729683653e-05
650,650,0.02,7000,100000.0,17.15,2.43,0.81,2.44243870763696,,0.7,9562.0,3.076803392580224,7000.0,0.2552904994381606,0.0145257547285168,0.0063618254069014,4.734411191265873e-05,2.248410667626604e-05,18719271840458.08,377216095930.33545,73577367949.52354,1003842372351.5868,2205880777528.34,2.7419743450717875,8.436515967284812,51327763144960.805,1034316857589.118,201747255295.5008,2752510031484.052,6048468500269.713,0.0035032920690979,7.059559626420325e-05,1.3769927153125958e-05,0.0001878680459184,0.0004128282712679,0.0004715027427428,9.501353757442084e-06,1.853273518739274e-06,2.5284874106177543e-05,5.556192813656831e-05
651,651,0.02,7010,100000.0,17.15,2.43,0.81,2.440988813409772,,0.7010000000000001,9458.0,3.047320874883244,7010.0,0.2307906149089831,0.0153409399573711,0.0063946387792708,8.983312129048447e-05,3.992505671918969e-06,18539900202789.65,373601539260.68567,70871939082.51964,982817765033.8624,2165811370963.9707,3.03738520856428,9.255887351119524,56312818644211.18,1134771789247.2537,215265379471.51385,2985196142228.057,6578403422706.289,0.0034661423060703,6.984698335375213e-05,1.3249921719114817e-05,0.0001837435044029,0.0004049110479428,0.0004659156070704,9.388766177980864e-06,1.7810420854866669e-06,2.4698630015627663e-05,5.442776437118572e-05
652,652,0.02,7020,100000.0,17.15,2.43,0.81,2.439542190143873,,0.7020000000000001,9443.0,3.012293777420448,7020.0,0.2292921597227177,0.0167624312674042,0.0063642054272709,0.0003259432504379,-1.1227611494667537e-05,18326795341826.008,369307217111.74695,68079906171.0432,960246375821.65,2122202067188.724,3.061596178643553,9.2224271179022,56109246585316.98,1130669564654.8096,208433180575.67755,2939886634771.8853,6497325739214.445,0.0034225315137603,6.896817284467825e-05,1.271393170373175e-05,0.0001793261408187,0.0003963215236514,0.0004595082011815,9.25964915596041e-06,1.7069692020771298e-06,2.407628156560106e-05,5.321002588009386e-05
653,653,0.02,7030,100000.0,17.15,2.43,0.81,2.4380988260230354,,0.703,9526.0,2.981362005959304,7030.0,0.2320294525097779,0.0159166683690716,0.0064530332403135,6.262755208994148e-05,-3.409707169407912e-05,18138606444256.4,365514981930.6106,65423728761.87895,939227350158.786,2081887762269.704,3.0297877808006937,9.032894175798944,54956128165560.766,1107432825952.9504,198220013977.15976,2845659548904.905,6307678103123.249,0.0033838362116415,6.81884154416917e-05,1.2205082191149304e-05,0.0001752169621298,0.000388385250002,0.0004537595376064,9.143806592792336e-06,1.63665499897756e-06,2.3495926736439912e-05,5.208098159355141e-05
654,654,0.02,7040,100000.0,17.15,2.43,0.81,2.4366587092898424,,0.7040000000000001,9477.0,2.887633964772138,7040.0,0.2344012991798081,0.0156520023172753,0.0062324745039026,0.0001270036719532,-1.4890354042756991e-05,17568365041673.686,354023924081.0641,61471367051.30167,898892008900.9304,1998497245850.562,3.003396322730981,8.672709231189721,52764762962558.26,1063274151743.8596,184622877755.12576,2699728954065.3184,6002279279175.57,0.0032739927439803,6.59749359651539e-05,1.1455636834225527e-05,0.000167515070855,0.0003724345131865,0.0004385009470124,8.836327433221948e-06,1.5343062716538206e-06,2.2436065975972064e-05,4.988187192310823e-05
655,655,0.02,7050,100000.0,17.15,2.43,0.81,2.4352218282455627,,0.705,9391.0,2.766665999907834,7050.0,0.2086015394106652,0.0146955517112332,0.0064432333220444,3.170938565757804e-05,-2.6477166347247e-05,16832395943439.262,339193251588.70044,57080063335.44021,850880717956.5331,1897588153186.079,3.379649076376639,9.35036019123116,56887591403450.38,1146354159444.9404,192910583331.14056,2875678232548.4883,6413182049258.585,0.0031335000326318,6.31438369494854e-05,1.062596085104249e-05,0.0001583990043034,0.000353252891621,0.0004191907742205,8.447203964404996e-06,1.4215109971594769e-06,2.119017091375893e-05,4.725717299894356e-05
656,656,0.02,7060,100000.0,17.15,2.43,0.81,2.433788171250274,,0.7060000000000001,9208.0,2.6059348757383414,7060.0,0.2305252804835618,0.0160238499771542,0.0062879567293315,7.38059789612716e-05,-3.300630185927811e-05,15854507783992.068,319487615765.5206,52053311603.58634,791694725118.0724,1772768461310.4312,3.062570831793623,7.980860139989983,48555553091699.055,978453453162.772,159416953815.40808,2424621172831.4785,5429228981132.988,0.0029481117986975,5.940803854706173e-05,9.6792019147235e-06,0.0001472139401542,0.0003296425022052,0.0003939556257266,7.93868502861319e-06,1.2934299331978197e-06,1.9672171162151063e-05,4.405006563175078e-05
657,657,0.02,7070,100000.0,17.15,2.43,0.81,2.4323577267215515,,0.7070000000000001,9226.0,2.4921443140445,7070.0,0.2580853255130932,0.0163356105334817,0.0070058271684182,8.759200682076617e-07,-4.440999429113869e-05,15162206006646.736,305536892901.85565,48144401529.48046,747796973550.6414,1681704366897.994,2.739404104415585,6.826990362689466,41535409366602.71,836989018465.7284,131886971154.49075,2048518098614.18,4606867845093.979,0.0028165032811719,5.675596684281465e-05,8.943214781437455e-06,0.0001389093795937,0.0003123902857706,0.0003758924847724,7.574690768096319e-06,1.1935676583515558e-06,1.8538942312881023e-05,4.1691824583361584e-05
658,658,0.02,7080,100000.0,17.15,2.43,0.81,2.430930483134777,,0.708,9449.0,2.4200257370060707,7080.0,0.2349348662637567,0.0159704516860097,0.0064099346538602,2.702313000136744e-05,-2.259330051998355e-05,14723436583944.934,296695155356.9443,45162569210.68906,717099213039.9696,1619779218233.3804,3.0136012217324204,7.292992517665395,44370566477476.266,894120882665.7775,136101973749.90756,2161051064520.609,4881368631004.899,0.0027320191580297,5.5053509003031736e-05,8.380176978789755e-06,0.0001330619232176,0.0003005594400982,0.000364182785594,7.338726087085271e-06,1.1170917989123832e-06,1.7737379956317406e-05,4.00650829295372e-05
659,659,0.02,7090,100000.0,17.15,2.43,0.81,2.468376626451226,,0.7090000000000001,9331.0,2.355720699440725,7090.0,0.2590755581404664,0.0174552863691362,0.0063750890839169,3.3334161397684066e-05,-1.7477112311222878e-05,14332204735397.371,288811357751.4329,42416107830.20952,689227361591.6914,1563831320466.133,2.736653372818721,6.446790997543336,39222276429053.66,790376576298.8131,116078184555.38542,1886176383738.85,4279664257673.197,0.0026565050201642,5.353180727681358e-05,7.861916953257542e-06,0.0001277497761095,0.000289859503838,0.0003537091106287,7.127668797350253e-06,1.0468008275028729e-06,1.7009664708979976e-05,3.8594298347500497e-05
660,660,0.02,7100,100000.0,17.15,2.43,0.81,2.466923813806859,,0.71,9191.0,2.6171250355851554,7100.0,0.2341040091032482,0.0161640126633994,0.0063202106393905,-2.3597857968395447e-05,-4.82888525075718e-06,15922588716500.084,320859529362.74005,45404846581.457855,755912550159.6685,1723023761675.519,3.032839987318904,7.937321459736069,48290663761034.24,973115610963.642,137705634330.3254,2292561809040.449,5225655363510.151,0.0029480225150319,5.9406239372603634e-05,8.406579633310583e-06,0.0001399550824896,0.000319013003086,0.0003920776915623,7.900842371062378e-06,1.1180485629797455e-06,1.861358432140388e-05,4.2427722716014434e-05
661,661,0.02,7110,100000.0,17.15,2.43,0.81,2.465474233643515,,0.7110000000000001,9390.0,2.8871430416072945,7110.0,0.2542135071707889,0.0162264048245574,0.0059467945307213,2.0572711546220465e-05,-3.330406638578709e-06,17565378265138.78,353963736901.05426,48194175847.31662,823096629962.0043,1884975467111.0647,2.796861614132592,8.07493954758146,49127932207485.59,989987588533.4868,134792440452.11597,2302087369062.628,5272015527544.592,0.0032485569829788,6.546237444332866e-05,8.913074579124408e-06,0.0001522242370513,0.000348609072005,0.0004315632193981,8.696523783401308e-06,1.184081172119543e-06,2.022263489805731e-05,4.6311902242804425e-05
662,662,0.02,7120,100000.0,17.15,2.43,0.81,2.4640278744357498,,0.7120000000000001,9293.0,2.992717868035531,7120.0,0.2328550383235779,0.0162601011328384,0.0064750921436461,7.921697743682693e-05,2.152209420418062e-06,18207695509128.17,366907210621.15607,47991950764.3241,841993766202.0603,1937506629842.6047,3.057696346731382,9.150822491889972,55673604040658.6,1121890837505.7107,146744812524.58615,2574561262886.637,5924306943837.565,0.0033637756061777,6.778416984178106e-05,8.866259499615743e-06,0.000155553902463,0.0003579441195622,0.0004463469078812,8.994433087811203e-06,1.176483801374366e-06,2.0640795196249823e-05,4.749640572559809e-05
663,663,0.02,7130,100000.0,17.15,2.43,0.81,2.4625847247157733,,0.713,9140.0,3.0166305917251965,7130.0,0.2555476426623499,0.017046056166343,0.0061155243244886,-2.601420954255164e-05,-2.4569056508374387e-05,18353180520056.098,369838910545.5091,46395170996.69259,837430822290.2528,1936459706708.7915,2.7900863908264366,8.416659960123171,51206959197389.38,1031882511111.1008,129446535197.9374,2336504340530.6265,5402889874071.952,0.0033870290171566,6.825275435624581e-05,8.562101279939896e-06,0.0001545455563878,0.0003573683160806,0.0004489091812326,9.046066012347369e-06,1.1348015785336934e-06,2.048311922625512e-05,4.73647900143893e-05
664,664,0.02,7140,100000.0,17.15,2.43,0.81,2.4611447730719327,,0.7140000000000001,9376.0,3.1213332605577264,7140.0,0.2586382606132247,0.0163693559514721,0.0061793672055346,0.0001514958153372,-6.022492197097725e-06,18990191557233.207,382675457744.37726,46345570691.88856,854814161348.2462,1986569426485.2104,2.7606124411257804,8.616791431995358,52424559072259.76,1056418629562.6309,127942159043.1019,2359810608668.4688,5484148273915.178,0.0035005961068445,7.054126934568424e-05,8.543206309665663e-06,0.0001575739305352,0.0003661983703203,0.0004634557380374,9.339196825015552e-06,1.131063928715139e-06,2.086174469796965e-05,4.848223868303779e-05
665,665,0.02,7150,100000.0,17.15,2.43,0.81,2.459708008149041,,0.715,9298.0,3.0847139746758927,7150.0,0.2331495487069332,0.0164151596982639,0.006410970069679,-7.015611991299431e-05,1.64768695149788e-07,18767399821928.133,378185933295.26447,44429723780.594696,833239981325.0614,1946361899338.531,3.066701196572969,9.45989603722392,57554007490470.33,1159783254163.6526,136252687081.35625,2555298047762.004,5968910365665.51,0.0034555579590064,6.963369588661956e-05,8.180647670068115e-06,0.0001534207762689,0.000358374970224,0.0004569924373204,9.208953454222942e-06,1.0818785741563752e-06,2.0289671107966e-05,4.739456060648232e-05
666,666,0.02,7160,100000.0,17.15,2.43,0.81,2.4582744186475742,,0.7160000000000001,9312.0,3.049555050137676,7160.0,0.2590893385149684,0.015413964958356,0.0064449744700896,0.0001857707250432,-3.768010827386015e-05,18553492925037.62,373875449146.8791,42566838676.41589,812328926206.039,1907469090830.1365,2.763525524067964,8.427523218105826,51273051258955.84,1033214346539.7744,117634545161.15868,2244891721509.11,5271339518879.795,0.003412436563332,6.876474731500901e-05,7.829072254574717e-06,0.0001494069575167,0.0003508297491622,0.0004507738956305,9.0836422755272e-06,1.034199855109329e-06,1.973626616178252e-05,4.634368721525531e-05
667,667,0.02,7170,100000.0,17.15,2.43,0.81,2.456843993323478,,0.7170000000000001,9169.0,2.940845236224905,7170.0,0.237948426793082,0.0164563533089095,0.006125655458058,0.0001143700749597,-2.9063390522062577e-05,17892102417192.32,360547625961.1733,39741297350.65572,773274430000.1764,1823359126673.436,3.0132579973873805,8.861525427133275,53913520698678.84,1086423017366.5396,119750782068.41324,2330075360373.2,5494251470558.0,0.0032871654016214,6.624038103859171e-05,7.301334109349805e-06,0.0001420672033384,0.0003349904274062,0.0004337463601269,8.740516724452476e-06,9.634218869666102e-07,1.874597862068808e-05,4.420248475880538e-05
668,668,0.02,7180,100000.0,17.15,2.43,0.81,2.455416720988046,,0.718,9286.0,2.8971930520377143,7180.0,0.2147734040190698,0.0158119082639907,0.0063913798538925,1.560321940997489e-05,1.970843838353429e-05,17626522528597.453,355195868179.8238,37862689133.54031,752852656435.9426,1780420463911.668,3.3430582491314813,9.685485131941094,58926491542729.61,1187440477175.9785,126577175242.18285,2516830283478.727,5952049318802.401,0.0032345756617666,6.518063381535015e-05,6.9480371163222695e-06,0.0001381531085018,0.0003267181425568,0.0004263680097674,8.591833990383028e-06,9.15860708436406e-07,1.82107553121698e-05,4.306659629065671e-05
669,669,0.02,7190,100000.0,17.15,2.43,0.81,2.4539925905075,,0.7190000000000001,9229.0,2.7835644103989114,7190.0,0.2372054983561611,0.0167180718077315,0.0068560026855237,0.0001524447934287,-2.172476575553637e-05,16935205872866.98,341264996714.90656,35139536844.11026,714732620445.4642,1695340710727.8745,3.031127039561412,8.437337350720961,51332760441786.33,1034417559198.3898,106512400285.8471,2166445371888.8303,5138793069556.522,0.0031042395644651,6.255420292627081e-05,6.441110983081461e-06,0.0001310111784324,0.0003107575868281,0.0004087396050917,8.236600194650524e-06,8.481101747798602e-07,1.7250426786671514e-05,4.091789009244798e-05
